"denominator_id","inventory_id","sector","subsector","technology","pollutant","preferred_activity_denominator","preferred_ef_unit","compatible_activity_units","conversion_required","conversion_description","controlled_or_uncontrolled","temporal_weighting_needed","technology_weighting_needed","control_weighting_needed","notes"
"den_ene_flaring_bc","ene_flaring","oil_refining","flaring","refinery_flare","BC","TJ flare gas","kg BC/TJ flare gas","TJ flare gas","false","","both","true","false","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_fuel_storage_loading_vocs","ene_fuel_storage_loading","fuel_distribution","storage_and_loading","fuel_storage_loading","VOCs","tonne fuel handled","kg VOCs/tonne fuel handled","tonne fuel handled","false","","uncontrolled","false","false","false","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_smr_nox","ene_hydrogen_smr","hydrogen","production","steam_methane_reforming","NOx","kg hydrogen","kg NOx/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_smr_sox","ene_hydrogen_smr","hydrogen","production","steam_methane_reforming","SOx","kg hydrogen","kg SOx/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_smr_pm25","ene_hydrogen_smr","hydrogen","production","steam_methane_reforming","PM2.5","kg hydrogen","kg PM2.5/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_smr_pm10","ene_hydrogen_smr","hydrogen","production","steam_methane_reforming","PM10","kg hydrogen","kg PM10/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_smr_tsp","ene_hydrogen_smr","hydrogen","production","steam_methane_reforming","TSP","kg hydrogen","kg TSP/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_smr_vocs","ene_hydrogen_smr","hydrogen","production","steam_methane_reforming","VOCs","kg hydrogen","kg VOCs/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_smr_co","ene_hydrogen_smr","hydrogen","production","steam_methane_reforming","CO","kg hydrogen","kg CO/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_coal_nox","ene_hydrogen_coal","hydrogen","production","coal_gasification","NOx","kg hydrogen","kg NOx/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_coal_sox","ene_hydrogen_coal","hydrogen","production","coal_gasification","SOx","kg hydrogen","kg SOx/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_coal_pm25","ene_hydrogen_coal","hydrogen","production","coal_gasification","PM2.5","kg hydrogen","kg PM2.5/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_coal_pm10","ene_hydrogen_coal","hydrogen","production","coal_gasification","PM10","kg hydrogen","kg PM10/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_coal_tsp","ene_hydrogen_coal","hydrogen","production","coal_gasification","TSP","kg hydrogen","kg TSP/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_coal_vocs","ene_hydrogen_coal","hydrogen","production","coal_gasification","VOCs","kg hydrogen","kg VOCs/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_coal_co","ene_hydrogen_coal","hydrogen","production","coal_gasification","CO","kg hydrogen","kg CO/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_coal_bc","ene_hydrogen_coal","hydrogen","production","coal_gasification","BC","kg hydrogen","kg BC/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_byproduct_nox","ene_hydrogen_byproduct","hydrogen","production","byproduct_hydrogen","NOx","kg hydrogen","kg NOx/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_byproduct_sox","ene_hydrogen_byproduct","hydrogen","production","byproduct_hydrogen","SOx","kg hydrogen","kg SOx/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
"den_ene_hydrogen_byproduct_pm25","ene_hydrogen_byproduct","hydrogen","production","byproduct_hydrogen","PM2.5","kg hydrogen","kg PM2.5/kg hydrogen","kg hydrogen","false","","both","false","true","true","Registry entry defines a legal activity-EF join; factor values are intentionally deferred. Technology and control weights must be applied where flagged."
